response_id,student_id,question_id,assessment_id,is_correct,response_date
RESP07963,STU160,Q003-09,ASS003,1,2024-11-10
RESP07964,STU160,Q003-10,ASS003,0,2024-11-10
RESP07965,STU160,Q003-11,ASS003,0,2024-11-10
RESP07966,STU160,Q003-12,ASS003,1,2024-11-10
RESP07967,STU160,Q003-13,ASS003,1,2024-11-10
RESP07968,STU160,Q003-13,ASS003,1,2024-11-10
RESP07969,STU160,Q003-14,ASS003,0,2024-11-10
RESP07970,STU160,Q003-15,ASS003,1,2024-11-10
RESP07971,STU160,Q003-16,ASS003,1,2024-11-10
RESP07972,STU160,Q003-17,ASS003,0,2024-11-10
RESP07973,STU160,Q003-18,ASS003,0,2024-11-10
RESP07974,STU161,Q003-01,ASS003,1,2024-11-10
RESP07975,STU161,Q003-02,ASS003,1,2024-11-10
RESP07976,STU161,Q003-03,ASS003,1,2024-11-10
RESP07977,STU161,Q003-04,ASS003,1,2024-11-10
RESP07978,STU161,Q003-04,ASS003,1,2024-11-10
RESP07979,STU161,Q003-05,ASS003,0,2024-11-10
RESP07980,STU161,Q003-06,ASS003,1,2024-11-10
RESP07981,STU161,Q003-07,ASS003,0,2024-11-10
RESP07982,STU161,Q003-08,ASS003,1,2024-11-10
RESP07983,STU161,Q003-09,ASS003,0,2024-11-10
RESP07984,STU161,Q003-10,ASS003,1,2024-11-10
RESP07985,STU161,Q003-11,ASS003,1,2024-11-10
RESP07986,STU161,Q003-12,ASS003,1,2024-11-10
RESP07987,STU161,Q003-13,ASS003,1,2024-11-10
RESP07988,STU161,Q003-14,ASS003,1,2024-11-10
RESP07989,STU161,Q003-14,ASS003,1,2024-11-10
RESP07990,STU161,Q003-15,ASS003,0,2024-11-10
RESP07991,STU161,Q003-16,ASS003,0,2024-11-10
RESP07992,STU161,Q003-17,ASS003,1,2024-11-10
RESP07993,STU161,Q003-18,ASS003,1,2024-11-10
RESP07994,STU162,Q003-01,ASS003,0,2024-11-10
RESP07995,STU162,Q003-02,ASS003,0,2024-11-10
RESP07996,STU162,Q003-03,ASS003,1,2024-11-10
RESP07997,STU162,Q003-04,ASS003,0,2024-11-10
RESP07998,STU162,Q003-05,ASS003,0,2024-11-10
RESP07999,STU162,Q003-06,ASS003,0,2024-11-10
RESP08000,STU162,Q003-07,ASS003,0,2024-11-10
RESP08001,STU162,Q003-08,ASS003,1,2024-11-10
RESP08002,STU162,Q003-09,ASS003,0,2024-11-10
RESP08003,STU162,Q003-10,ASS003,1,2024-11-10
RESP08004,STU162,Q003-11,ASS003,0,2024-11-10
RESP08005,STU162,Q003-12,ASS003,0,2024-11-10
RESP08006,STU162,Q003-13,ASS003,0,2024-11-10
RESP08007,STU162,Q003-14,ASS003,0,2024-11-10
RESP08008,STU162,Q003-15,ASS003,0,2024-11-10
RESP08009,STU162,Q003-16,ASS003,1,2024-11-10
RESP08010,STU162,Q003-17,ASS003,0,2024-11-10
RESP08011,STU162,Q003-18,ASS003,0,2024-11-10
RESP08012,STU163,Q003-01,ASS003,0,2024-11-10
RESP08013,STU163,Q003-02,ASS003,0,2024-11-10
RESP08014,STU163,Q003-03,ASS003,1,2024-11-10
RESP08015,STU163,Q003-04,ASS003,0,2024-11-10
RESP08016,STU163,Q003-04,ASS003,0,2024-11-10
RESP08017,STU163,Q003-05,ASS003,0,2024-11-10
RESP08018,STU163,Q003-06,ASS003,1,2024-11-10
RESP08019,STU163,Q003-07,ASS003,0,2024-11-10
RESP08020,STU163,Q003-08,ASS003,1,2024-11-10
RESP08021,STU163,Q003-09,ASS003,0,2024-11-10
RESP08022,STU163,Q003-10,ASS003,0,2024-11-10
RESP08023,STU163,Q003-11,ASS003,0,2024-11-10
RESP08024,STU163,Q003-12,ASS003,0,2024-11-10
RESP08025,STU163,Q003-13,ASS003,0,2024-11-10
RESP08026,STU163,Q003-14,ASS003,0,2024-11-10
RESP08027,STU163,Q003-15,ASS003,0,2024-11-10
RESP08028,STU163,Q003-16,ASS003,0,2024-11-10
RESP08029,STU163,Q003-17,ASS003,0,2024-11-10
RESP08030,STU163,Q003-18,ASS003,0,2024-11-10
RESP08031,STU164,Q003-01,ASS003,1,2024-11-10
RESP08032,STU164,Q003-02,ASS003,1,2024-11-10
RESP08033,STU164,Q003-03,ASS003,1,2024-11-10
RESP08034,STU164,Q003-04,ASS003,0,2024-11-10
RESP08035,STU164,Q003-05,ASS003,1,2024-11-10
RESP08036,STU164,Q003-06,ASS003,1,2024-11-10
RESP08037,STU164,Q003-07,ASS003,1,2024-11-10
RESP08038,STU164,Q003-07,ASS003,1,2024-11-10
RESP08039,STU164,Q003-08,ASS003,1,2024-11-10
RESP08040,STU164,Q003-09,ASS003,1,2024-11-10
RESP08041,STU164,Q003-10,ASS003,0,2024-11-10
RESP08042,STU164,Q003-11,ASS003,1,2024-11-10
RESP08043,STU164,Q003-12,ASS003,1,2024-11-10
RESP08044,STU164,Q003-13,ASS003,1,2024-11-10
RESP08045,STU164,Q003-14,ASS003,1,2024-11-10
RESP08046,STU164,Q003-15,ASS003,0,2024-11-10
RESP08047,STU164,Q003-16,ASS003,0,2024-11-10
RESP08048,STU164,Q003-17,ASS003,0,2024-11-10
RESP08049,STU164,Q003-18,ASS003,1,2024-11-10
RESP08050,STU165,Q003-01,ASS003,0,2024-11-10
RESP08051,STU165,Q003-02,ASS003,0,2024-11-10
RESP08052,STU165,Q003-03,ASS003,1,2024-11-10
RESP08053,STU165,Q003-04,ASS003,0,2024-11-10
RESP08054,STU165,Q003-05,ASS003,0,2024-11-10
RESP08055,STU165,Q003-06,ASS003,0,2024-11-10
RESP08056,STU165,Q003-07,ASS003,0,2024-11-10
RESP08057,STU165,Q003-08,ASS003,0,2024-11-10
RESP08058,STU165,Q003-09,ASS003,1,2024-11-10
RESP08059,STU165,Q003-10,ASS003,1,2024-11-10
RESP08060,STU165,Q003-11,ASS003,0,2024-11-10
RESP08061,STU165,Q003-12,ASS003,0,2024-11-10
RESP08062,STU165,Q003-13,ASS003,0,2024-11-10
RESP08063,STU165,Q003-14,ASS003,1,2024-11-10
RESP08064,STU165,Q003-15,ASS003,1,2024-11-10
RESP08065,STU165,Q003-16,ASS003,0,2024-11-10
RESP08066,STU165,Q003-17,ASS003,0,2024-11-10
RESP08067,STU165,Q003-18,ASS003,0,2024-11-10
RESP08068,STU166,Q003-01,ASS003,1,2024-11-10
RESP08069,STU166,Q003-02,ASS003,0,2024-11-10
RESP08070,STU166,Q003-03,ASS003,1,2024-11-10
RESP08071,STU166,Q003-04,ASS003,1,2024-11-10
RESP08072,STU166,Q003-05,ASS003,0,2024-11-10
RESP08073,STU166,Q003-06,ASS003,1,2024-11-10
RESP08074,STU166,Q003-07,ASS003,0,2024-11-10
RESP08075,STU166,Q003-08,ASS003,0,2024-11-10
RESP08076,STU166,Q003-09,ASS003,0,2024-11-10
RESP08077,STU166,Q003-10,ASS003,0,2024-11-10
RESP08078,STU166,Q003-10,ASS003,0,2024-11-10
RESP08079,STU166,Q003-11,ASS003,1,2024-11-10
RESP08080,STU166,Q003-12,ASS003,1,2024-11-10
RESP08081,STU166,Q003-13,ASS003,0,2024-11-10
RESP08082,STU166,Q003-14,ASS003,1,2024-11-10
RESP08083,STU166,Q003-15,ASS003,0,2024-11-10
RESP08084,STU166,Q003-16,ASS003,1,2024-11-10
RESP08085,STU166,Q003-16,ASS003,1,2024-11-10
RESP08086,STU166,Q003-17,ASS003,1,2024-11-10
RESP08087,STU166,Q003-18,ASS003,0,2024-11-10
RESP08088,STU167,Q003-01,ASS003,1,2024-11-10
RESP08089,STU167,Q003-02,ASS003,1,2024-11-10
RESP08090,STU167,Q003-03,ASS003,0,2024-11-10
RESP08091,STU167,Q003-04,ASS003,1,2024-11-10
RESP08092,STU167,Q003-05,ASS003,1,2024-11-10
RESP08093,STU167,Q003-06,ASS003,0,2024-11-10
RESP08094,STU167,Q003-07,ASS003,1,2024-11-10
RESP08095,STU167,Q003-08,ASS003,0,2024-11-10
RESP08096,STU167,Q003-09,ASS003,1,2024-11-10
RESP08097,STU167,Q003-10,ASS003,0,2024-11-10
RESP08098,STU167,Q003-11,ASS003,1,2024-11-10
RESP08099,STU167,Q003-12,ASS003,0,2024-11-10
RESP08100,STU167,Q003-13,ASS003,0,2024-11-10
RESP08101,STU167,Q003-14,ASS003,1,2024-11-10
RESP08102,STU167,Q003-15,ASS003,1,2024-11-10
RESP08103,STU167,Q003-16,ASS003,0,2024-11-10
RESP08104,STU167,Q003-17,ASS003,1,2024-11-10
RESP08105,STU167,Q003-18,ASS003,1,2024-11-10
RESP08106,STU168,Q003-01,ASS003,1,2024-11-10
RESP08107,STU168,Q003-02,ASS003,0,2024-11-10
RESP08108,STU168,Q003-03,ASS003,0,2024-11-10
RESP08109,STU168,Q003-04,ASS003,0,2024-11-10
RESP08110,STU168,Q003-05,ASS003,0,2024-11-10
RESP08111,STU168,Q003-06,ASS003,1,2024-11-10
RESP08112,STU168,Q003-07,ASS003,0,2024-11-10
RESP08113,STU168,Q003-08,ASS003,0,2024-11-10
RESP08114,STU168,Q003-09,ASS003,0,2024-11-10
RESP08115,STU168,Q003-10,ASS003,1,2024-11-10
RESP08116,STU168,Q003-11,ASS003,1,2024-11-10
RESP08117,STU168,Q003-12,ASS003,0,2024-11-10
RESP08118,STU168,Q003-13,ASS003,0,2024-11-10
RESP08119,STU168,Q003-14,ASS003,0,2024-11-10
RESP08120,STU168,Q003-15,ASS003,1,2024-11-10
RESP08121,STU168,Q003-16,ASS003,0,2024-11-10
RESP08122,STU168,Q003-17,ASS003,0,2024-11-10
RESP08123,STU168,Q003-18,ASS003,1,2024-11-10
RESP08124,STU169,Q003-01,ASS003,0,2024-11-10
RESP08125,STU169,Q003-02,ASS003,0,2024-11-10
RESP08126,STU169,Q003-03,ASS003,1,2024-11-10
RESP08127,STU169,Q003-04,ASS003,0,2024-11-10
RESP08128,STU169,Q003-05,ASS003,1,2024-11-10
RESP08129,STU169,Q003-06,ASS003,1,2024-11-10
RESP08130,STU169,Q003-07,ASS003,0,2024-11-10
RESP08131,STU169,Q003-08,ASS003,0,2024-11-10
RESP08132,STU169,Q003-08,ASS003,0,2024-11-10
RESP08133,STU169,Q003-09,ASS003,0,2024-11-10
RESP08134,STU169,Q003-10,ASS003,0,2024-11-10
RESP08135,STU169,Q003-11,ASS003,1,2024-11-10
RESP08136,STU169,Q003-12,ASS003,0,2024-11-10
RESP08137,STU169,Q003-13,ASS003,0,2024-11-10
RESP08138,STU169,Q003-14,ASS003,0,2024-11-10
RESP08139,STU169,Q003-15,ASS003,0,2024-11-10
RESP08140,STU169,Q003-16,ASS003,0,2024-11-10
RESP08141,STU169,Q003-17,ASS003,0,2024-11-10
RESP08142,STU169,Q003-18,ASS003,0,2024-11-10
RESP08143,STU170,Q003-01,ASS003,1,2024-11-10
RESP08144,STU170,Q003-02,ASS003,1,2024-11-10
RESP08145,STU170,Q003-03,ASS003,1,2024-11-10
RESP08146,STU170,Q003-04,ASS003,1,2024-11-10
RESP08147,STU170,Q003-05,ASS003,1,2024-11-10
RESP08148,STU170,Q003-06,ASS003,1,2024-11-10
RESP08149,STU170,Q003-07,ASS003,1,2024-11-10
RESP08150,STU170,Q003-07,ASS003,1,2024-11-10
RESP08151,STU170,Q003-08,ASS003,1,2024-11-10
RESP08152,STU170,Q003-08,ASS003,1,2024-11-10
RESP08153,STU170,Q003-09,ASS003,1,2024-11-10
RESP08154,STU170,Q003-10,ASS003,1,2024-11-10
RESP08155,STU170,Q003-11,ASS003,1,2024-11-10
RESP08156,STU170,Q003-12,ASS003,1,2024-11-10
RESP08157,STU170,Q003-13,ASS003,1,2024-11-10
RESP08158,STU170,Q003-14,ASS003,1,2024-11-10
RESP08159,STU170,Q003-15,ASS003,1,2024-11-10
RESP08160,STU170,Q003-16,ASS003,1,2024-11-10
RESP08161,STU170,Q003-17,ASS003,1,2024-11-10
RESP08162,STU170,Q003-18,ASS003,1,2024-11-10
RESP08163,STU171,Q003-01,ASS003,0,2024-11-10
RESP08164,STU171,Q003-02,ASS003,1,2024-11-10
RESP08165,STU171,Q003-03,ASS003,1,2024-11-10
RESP08166,STU171,Q003-04,ASS003,1,2024-11-10
RESP08167,STU171,Q003-05,ASS003,0,2024-11-10
RESP08168,STU171,Q003-06,ASS003,1,2024-11-10
RESP08169,STU171,Q003-07,ASS003,0,2024-11-10
RESP08170,STU171,Q003-08,ASS003,1,2024-11-10
RESP08171,STU171,Q003-09,ASS003,0,2024-11-10
RESP08172,STU171,Q003-10,ASS003,0,2024-11-10
RESP08173,STU171,Q003-11,ASS003,0,2024-11-10
RESP08174,STU171,Q003-12,ASS003,0,2024-11-10
RESP08175,STU171,Q003-13,ASS003,0,2024-11-10
RESP08176,STU171,Q003-14,ASS003,1,2024-11-10
RESP08177,STU171,Q003-15,ASS003,0,2024-11-10
RESP08178,STU171,Q003-16,ASS003,0,2024-11-10
RESP08179,STU171,Q003-17,ASS003,0,2024-11-10
RESP08180,STU171,Q003-18,ASS003,1,2024-11-10
RESP08181,STU172,Q003-01,ASS003,1,2024-11-10
RESP08182,STU172,Q003-02,ASS003,1,2024-11-10
RESP08183,STU172,Q003-03,ASS003,1,2024-11-10
RESP08184,STU172,Q003-04,ASS003,0,2024-11-10
RESP08185,STU172,Q003-05,ASS003,1,2024-11-10
RESP08186,STU172,Q003-06,ASS003,1,2024-11-10
RESP08187,STU172,Q003-07,ASS003,1,2024-11-10
RESP08188,STU172,Q003-08,ASS003,0,2024-11-10
RESP08189,STU172,Q003-09,ASS003,1,2024-11-10
RESP08190,STU172,Q003-10,ASS003,0,2024-11-10
RESP08191,STU172,Q003-11,ASS003,0,2024-11-10
RESP08192,STU172,Q003-12,ASS003,0,2024-11-10
RESP08193,STU172,Q003-13,ASS003,1,2024-11-10
RESP08194,STU172,Q003-14,ASS003,1,2024-11-10
RESP08195,STU172,Q003-15,ASS003,1,2024-11-10
RESP08196,STU172,Q003-16,ASS003,1,2024-11-10
RESP08197,STU172,Q003-17,ASS003,1,2024-11-10
RESP08198,STU172,Q003-18,ASS003,1,2024-11-10
RESP08199,STU173,Q003-01,ASS003,1,2024-11-10
RESP08200,STU173,Q003-02,ASS003,0,2024-11-10
RESP08201,STU173,Q003-03,ASS003,1,2024-11-10
RESP08202,STU173,Q003-04,ASS003,0,2024-11-10
RESP08203,STU173,Q003-05,ASS003,1,2024-11-10
RESP08204,STU173,Q003-06,ASS003,1,2024-11-10
RESP08205,STU173,Q003-07,ASS003,0,2024-11-10
RESP08206,STU173,Q003-08,ASS003,0,2024-11-10
RESP08207,STU173,Q003-09,ASS003,0,2024-11-10
RESP08208,STU173,Q003-10,ASS003,1,2024-11-10
RESP08209,STU173,Q003-11,ASS003,1,2024-11-10
RESP08210,STU173,Q003-12,ASS003,1,2024-11-10
RESP08211,STU173,Q003-13,ASS003,0,2024-11-10
RESP08212,STU173,Q003-14,ASS003,0,2024-11-10
RESP08213,STU173,Q003-15,ASS003,0,2024-11-10
RESP08214,STU173,Q003-16,ASS003,0,2024-11-10
RESP08215,STU173,Q003-17,ASS003,0,2024-11-10
RESP08216,STU173,Q003-18,ASS003,1,2024-11-10
RESP08217,STU174,Q003-01,ASS003,1,2024-11-10
RESP08218,STU174,Q003-02,ASS003,1,2024-11-10
RESP08219,STU174,Q003-03,ASS003,0,2024-11-10
RESP08220,STU174,Q003-04,ASS003,0,2024-11-10
RESP08221,STU174,Q003-04,ASS003,0,2024-11-10
RESP08222,STU174,Q003-05,ASS003,0,2024-11-10
RESP08223,STU174,Q003-06,ASS003,0,2024-11-10
RESP08224,STU174,Q003-07,ASS003,0,2024-11-10
RESP08225,STU174,Q003-08,ASS003,0,2024-11-10
RESP08226,STU174,Q003-09,ASS003,0,2024-11-10
RESP08227,STU174,Q003-10,ASS003,0,2024-11-10
RESP08228,STU174,Q003-11,ASS003,1,2024-11-10
RESP08229,STU174,Q003-12,ASS003,0,2024-11-10
RESP08230,STU174,Q003-13,ASS003,1,2024-11-10
RESP08231,STU174,Q003-14,ASS003,0,2024-11-10
RESP08232,STU174,Q003-15,ASS003,1,2024-11-10
RESP08233,STU174,Q003-16,ASS003,0,2024-11-10
RESP08234,STU174,Q003-17,ASS003,0,2024-11-10
RESP08235,STU174,Q003-18,ASS003,1,2024-11-10
RESP08236,STU175,Q003-01,ASS003,1,2024-11-10
RESP08237,STU175,Q003-02,ASS003,1,2024-11-10
RESP08238,STU175,Q003-03,ASS003,1,2024-11-10
RESP08239,STU175,Q003-04,ASS003,0,2024-11-10
RESP08240,STU175,Q003-05,ASS003,0,2024-11-10
RESP08241,STU175,Q003-06,ASS003,1,2024-11-10
RESP08242,STU175,Q003-07,ASS003,0,2024-11-10
RESP08243,STU175,Q003-08,ASS003,0,2024-11-10
RESP08244,STU175,Q003-09,ASS003,1,2024-11-10
RESP08245,STU175,Q003-10,ASS003,1,2024-11-10
RESP08246,STU175,Q003-11,ASS003,1,2024-11-10
RESP08247,STU175,Q003-12,ASS003,0,2024-11-10
RESP08248,STU175,Q003-13,ASS003,0,2024-11-10
RESP08249,STU175,Q003-14,ASS003,0,2024-11-10
RESP08250,STU175,Q003-15,ASS003,0,2024-11-10
RESP08251,STU175,Q003-16,ASS003,0,2024-11-10
RESP08252,STU175,Q003-17,ASS003,0,2024-11-10
RESP08253,STU175,Q003-18,ASS003,0,2024-11-10
RESP08254,STU176,Q003-01,ASS003,1,2024-11-10
RESP08255,STU176,Q003-02,ASS003,1,2024-11-10
RESP08256,STU176,Q003-03,ASS003,1,2024-11-10
RESP08257,STU176,Q003-04,ASS003,1,2024-11-10
RESP08258,STU176,Q003-05,ASS003,0,2024-11-10
RESP08259,STU176,Q003-06,ASS003,0,2024-11-10
RESP08260,STU176,Q003-07,ASS003,1,2024-11-10
RESP08261,STU176,Q003-08,ASS003,1,2024-11-10
RESP08262,STU176,Q003-09,ASS003,0,2024-11-10
RESP08263,STU176,Q003-10,ASS003,1,2024-11-10
RESP08264,STU176,Q003-11,ASS003,1,2024-11-10
RESP08265,STU176,Q003-12,ASS003,1,2024-11-10
RESP08266,STU176,Q003-13,ASS003,0,2024-11-10
RESP08267,STU176,Q003-14,ASS003,1,2024-11-10
RESP08268,STU176,Q003-15,ASS003,1,2024-11-10
RESP08269,STU176,Q003-16,ASS003,1,2024-11-10
RESP08270,STU176,Q003-17,ASS003,0,2024-11-10
RESP08271,STU176,Q003-18,ASS003,1,2024-11-10
RESP08272,STU177,Q003-01,ASS003,1,2024-11-10
RESP08273,STU177,Q003-02,ASS003,1,2024-11-10
RESP08274,STU177,Q003-03,ASS003,1,2024-11-10
RESP08275,STU177,Q003-04,ASS003,0,2024-11-10
RESP08276,STU177,Q003-05,ASS003,1,2024-11-10
RESP08277,STU177,Q003-06,ASS003,1,2024-11-10
RESP08278,STU177,Q003-07,ASS003,0,2024-11-10
RESP08279,STU177,Q003-07,ASS003,0,2024-11-10
RESP08280,STU177,Q003-08,ASS003,1,2024-11-10
RESP08281,STU177,Q003-09,ASS003,1,2024-11-10
RESP08282,STU177,Q003-10,ASS003,1,2024-11-10
RESP08283,STU177,Q003-11,ASS003,1,2024-11-10
RESP08284,STU177,Q003-12,ASS003,1,2024-11-10
RESP08285,STU177,Q003-13,ASS003,1,2024-11-10
RESP08286,STU177,Q003-14,ASS003,1,2024-11-10
RESP08287,STU177,Q003-15,ASS003,1,2024-11-10
RESP08288,STU177,Q003-16,ASS003,1,2024-11-10
RESP08289,STU177,Q003-17,ASS003,1,2024-11-10
RESP08290,STU177,Q003-18,ASS003,1,2024-11-10
RESP08291,STU178,Q003-01,ASS003,1,2024-11-10
RESP08292,STU178,Q003-02,ASS003,1,2024-11-10
RESP08293,STU178,Q003-03,ASS003,0,2024-11-10
RESP08294,STU178,Q003-04,ASS003,1,2024-11-10
RESP08295,STU178,Q003-05,ASS003,0,2024-11-10
RESP08296,STU178,Q003-06,ASS003,0,2024-11-10
RESP08297,STU178,Q003-07,ASS003,0,2024-11-10
RESP08298,STU178,Q003-08,ASS003,0,2024-11-10
RESP08299,STU178,Q003-09,ASS003,0,2024-11-10
RESP08300,STU178,Q003-10,ASS003,0,2024-11-10
RESP08301,STU178,Q003-11,ASS003,0,2024-11-10
RESP08302,STU178,Q003-12,ASS003,0,2024-11-10
RESP08303,STU178,Q003-13,ASS003,0,2024-11-10
RESP08304,STU178,Q003-14,ASS003,1,2024-11-10
RESP08305,STU178,Q003-15,ASS003,0,2024-11-10
RESP08306,STU178,Q003-16,ASS003,1,2024-11-10
RESP08307,STU178,Q003-17,ASS003,0,2024-11-10
RESP08308,STU178,Q003-18,ASS003,0,2024-11-10
RESP08309,STU179,Q003-01,ASS003,1,2024-11-10
RESP08310,STU179,Q003-02,ASS003,1,2024-11-10
RESP08311,STU179,Q003-03,ASS003,0,2024-11-10
RESP08312,STU179,Q003-04,ASS003,0,2024-11-10
RESP08313,STU179,Q003-05,ASS003,0,2024-11-10
RESP08314,STU179,Q003-06,ASS003,0,2024-11-10
RESP08315,STU179,Q003-07,ASS003,1,2024-11-10
RESP08316,STU179,Q003-08,ASS003,0,2024-11-10
RESP08317,STU179,Q003-09,ASS003,0,2024-11-10
RESP08318,STU179,Q003-10,ASS003,1,2024-11-10
RESP08319,STU179,Q003-11,ASS003,1,2024-11-10
RESP08320,STU179,Q003-12,ASS003,1,2024-11-10
RESP08321,STU179,Q003-13,ASS003,0,2024-11-10
RESP08322,STU179,Q003-14,ASS003,0,2024-11-10
RESP08323,STU179,Q003-15,ASS003,1,2024-11-10
RESP08324,STU179,Q003-16,ASS003,0,2024-11-10
RESP08325,STU179,Q003-17,ASS003,0,2024-11-10
RESP08326,STU179,Q003-18,ASS003,0,2024-11-10
RESP08327,STU180,Q003-01,ASS003,1,2024-11-10
RESP08328,STU180,Q003-02,ASS003,0,2024-11-10
RESP08329,STU180,Q003-03,ASS003,1,2024-11-10
RESP08330,STU180,Q003-04,ASS003,0,2024-11-10
RESP08331,STU180,Q003-05,ASS003,0,2024-11-10
RESP08332,STU180,Q003-06,ASS003,1,2024-11-10
RESP08333,STU180,Q003-07,ASS003,1,2024-11-10
RESP08334,STU180,Q003-08,ASS003,0,2024-11-10
RESP08335,STU180,Q003-08,ASS003,0,2024-11-10
RESP08336,STU180,Q003-09,ASS003,0,2024-11-10
RESP08337,STU180,Q003-10,ASS003,1,2024-11-10
RESP08338,STU180,Q003-11,ASS003,0,2024-11-10
RESP08339,STU180,Q003-12,ASS003,1,2024-11-10
RESP08340,STU180,Q003-12,ASS003,1,2024-11-10
RESP08341,STU180,Q003-13,ASS003,1,2024-11-10
RESP08342,STU180,Q003-14,ASS003,0,2024-11-10
RESP08343,STU180,Q003-15,ASS003,0,2024-11-10
RESP08344,STU180,Q003-16,ASS003,0,2024-11-10
RESP08345,STU180,Q003-17,ASS003,0,2024-11-10
RESP08346,STU180,Q003-18,ASS003,0,2024-11-10
RESP08347,STU001,Q004-01,ASS004,0,2024-12-01
RESP08348,STU001,Q004-02,ASS004,1,2024-12-01
RESP08349,STU001,Q004-03,ASS004,1,2024-12-01
RESP08350,STU001,Q004-04,ASS004,1,2024-12-01
RESP08351,STU001,Q004-05,ASS004,1,2024-12-01
RESP08352,STU001,Q004-06,ASS004,1,2024-12-01
RESP08353,STU001,Q004-07,ASS004,1,2024-12-01
RESP08354,STU001,Q004-08,ASS004,1,2024-12-01
RESP08355,STU001,Q004-09,ASS004,1,2024-12-01
RESP08356,STU001,Q004-10,ASS004,1,2024-12-01
RESP08357,STU002,Q004-01,ASS004,0,2024-12-01
RESP08358,STU002,Q004-02,ASS004,1,2024-12-01
RESP08359,STU002,Q004-03,ASS004,1,2024-12-01
RESP08360,STU002,Q004-04,ASS004,1,2024-12-01
RESP08361,STU002,Q004-05,ASS004,1,2024-12-01
RESP08362,STU002,Q004-05,ASS004,1,2024-12-01
RESP08363,STU002,Q004-06,ASS004,1,2024-12-01
RESP08364,STU002,Q004-07,ASS004,0,2024-12-01
RESP08365,STU002,Q004-08,ASS004,0,2024-12-01
RESP08366,STU002,Q004-09,ASS004,1,2024-12-01
RESP08367,STU002,Q004-10,ASS004,1,2024-12-01
RESP08368,STU003,Q004-01,ASS004,0,2024-12-01
RESP08369,STU003,Q004-02,ASS004,0,2024-12-01
RESP08370,STU003,Q004-03,ASS004,0,2024-12-01
RESP08371,STU003,Q004-04,ASS004,1,2024-12-01
RESP08372,STU003,Q004-05,ASS004,1,2024-12-01
RESP08373,STU003,Q004-06,ASS004,0,2024-12-01
RESP08374,STU003,Q004-07,ASS004,0,2024-12-01
RESP08375,STU003,Q004-08,ASS004,1,2024-12-01
RESP08376,STU003,Q004-09,ASS004,0,2024-12-01
RESP08377,STU003,Q004-10,ASS004,1,2024-12-01
RESP08378,STU004,Q004-01,ASS004,1,2024-12-01
RESP08379,STU004,Q004-02,ASS004,1,2024-12-01
RESP08380,STU004,Q004-03,ASS004,1,2024-12-01
RESP08381,STU004,Q004-04,ASS004,1,2024-12-01
RESP08382,STU004,Q004-05,ASS004,1,2024-12-01
RESP08383,STU004,Q004-06,ASS004,1,2024-12-01
RESP08384,STU004,Q004-07,ASS004,1,2024-12-01
RESP08385,STU004,Q004-08,ASS004,1,2024-12-01
RESP08386,STU004,Q004-09,ASS004,1,2024-12-01
RESP08387,STU004,Q004-10,ASS004,1,2024-12-01
RESP08388,STU005,Q004-01,ASS004,1,2024-12-01
RESP08389,STU005,Q004-02,ASS004,1,2024-12-01
RESP08390,STU005,Q004-03,ASS004,1,2024-12-01
RESP08391,STU005,Q004-04,ASS004,1,2024-12-01
RESP08392,STU005,Q004-05,ASS004,1,2024-12-01
RESP08393,STU005,Q004-06,ASS004,1,2024-12-01
RESP08394,STU005,Q004-07,ASS004,0,2024-12-01
RESP08395,STU005,Q004-08,ASS004,1,2024-12-01
RESP08396,STU005,Q004-09,ASS004,1,2024-12-01
RESP08397,STU005,Q004-10,ASS004,1,2024-12-01
RESP08398,STU006,Q004-01,ASS004,1,2024-12-01
RESP08399,STU006,Q004-02,ASS004,0,2024-12-01
RESP08400,STU006,Q004-03,ASS004,1,2024-12-01
RESP08401,STU006,Q004-04,ASS004,0,2024-12-01
RESP08402,STU006,Q004-05,ASS004,0,2024-12-01
RESP08403,STU006,Q004-06,ASS004,0,2024-12-01
RESP08404,STU006,Q004-07,ASS004,1,2024-12-01
RESP08405,STU006,Q004-08,ASS004,0,2024-12-01
RESP08406,STU006,Q004-09,ASS004,0,2024-12-01
RESP08407,STU006,Q004-10,ASS004,0,2024-12-01
RESP08408,STU007,Q004-01,ASS004,1,2024-12-01
RESP08409,STU007,Q004-01,ASS004,1,2024-12-01
RESP08410,STU007,Q004-02,ASS004,0,2024-12-01
RESP08411,STU007,Q004-03,ASS004,1,2024-12-01
RESP08412,STU007,Q004-04,ASS004,1,2024-12-01
RESP08413,STU007,Q004-05,ASS004,1,2024-12-01
RESP08414,STU007,Q004-06,ASS004,1,2024-12-01
RESP08415,STU007,Q004-07,ASS004,1,2024-12-01
RESP08416,STU007,Q004-08,ASS004,1,2024-12-01
RESP08417,STU007,Q004-09,ASS004,1,2024-12-01
RESP08418,STU007,Q004-09,ASS004,1,2024-12-01
RESP08419,STU007,Q004-10,ASS004,0,2024-12-01
RESP08420,STU008,Q004-01,ASS004,1,2024-12-01
RESP08421,STU008,Q004-02,ASS004,1,2024-12-01
RESP08422,STU008,Q004-03,ASS004,1,2024-12-01
RESP08423,STU008,Q004-04,ASS004,1,2024-12-01
RESP08424,STU008,Q004-05,ASS004,1,2024-12-01
RESP08425,STU008,Q004-06,ASS004,1,2024-12-01
RESP08426,STU008,Q004-07,ASS004,1,2024-12-01
RESP08427,STU008,Q004-08,ASS004,1,2024-12-01
