event_id,loan_id,payment_month,payment_date,payment_date_flag,amount_paid,amount_flag,payment_status
PE0016874,LN001870,18,3/9/2023,OK,725.05,OK,ON_TIME
PE0000691,LN003451,15,4/26/2024,OK,115.48,OK,ON_TIME
PE0012014,LN002853,11,6/4/2022,OK,301.28,OK,ON_TIME
PE0016987,LN000183,6,6/10/2024,OK,916.96,OK,ON_TIME
PE0010104,LN002437,60,3/6/2026,OK,589.51,OK,ON_TIME
PE0001015,LN001547,1,8/20/2023,OK,1315.27,OK,ON_TIME
PE0000870,LN000599,48,12/22/2024,OK,169.63,OK,ON_TIME
PE0001994,LN001204,5,12/25/2022,OK,718.88,OK,ON_TIME
PE0010627,LN001470,8,10/25/2022,OK,1057.4,OK,ON_TIME
PE0011950,LN002803,34,2/26/2024,OK,382.32,OK,ON_TIME
PE0014840,LN001675,28,5/25/2024,OK,69.54,OK,ON_TIME
PE0014925,LN002805,12,1/16/2024,OK,904.95,OK,ON_TIME
PE0010559,LN000894,11,6/8/2024,OK,879.81,OK,ON_TIME
PE0007611,LN002392,6,1/29/2024,OK,324.2,OK,ON_TIME
PE0005284,LN000567,14,6/20/2022,OK,413.82,OK,ON_TIME
PE0004371,LN001659,24,10/21/2025,OK,1137.86,OK,ON_TIME
PE0001362,LN003156,36,11/22/2025,OK,803.23,OK,ON_TIME
PE0017911,LN001162,32,6/23/2024,OK,582.71,OK,ON_TIME
PE0001630,LN000775,8,4/25/2023,OK,314.56,OK,ON_TIME
PE0012626,LN001764,11,6/25/2022,OK,216.36,OK,ON_TIME
PE0001552,LN002653,2,2/4/2022,OK,1125,OK,ON_TIME
PE0023294,LN002909,19,4/19/2025,OK,313.01,OK,ON_TIME
PE0017722,LN002755,26,12/26/2025,OK,343.13,OK,ON_TIME
PE0008253,LN001209,27,9/21/2023,OK,397.22,OK,ON_TIME
PE0010443,LN001862,11,6/13/2023,OK,228.44,OK,ON_TIME
PE0014632,LN001611,15,2/26/2024,OK,53.93,OK,ON_TIME
PE0005040,LN002640,26,12/3/2023,OK,1396.14,OK,ON_TIME
PE0018731,LN000595,27,3/28/2024,OK,1012.2,OK,ON_TIME
PE0022836,LN001530,15,3/21/2025,OK,603.59,OK,ON_TIME
PE0005695,LN000773,14,8/17/2022,OK,1142.34,OK,ON_TIME
PE0005120,LN000146,15,11/13/2022,OK,904.55,OK,ON_TIME
PE0001135,LN002189,54,11/9/2025,OK,312.79,OK,ON_TIME
PE0010997,LN000257,33,12/7/2023,OK,489.7,OK,ON_TIME
PE0010279,LN001513,9,10/10/2023,OK,313.08,OK,ON_TIME
PE0010452,LN001862,20,3/9/2024,OK,237,OK,ON_TIME
PE0004018,LN003482,19,8/29/2024,OK,61.59,OK,ON_TIME
PE0010410,LN000845,14,9/14/2024,OK,150.98,OK,ON_TIME
PE0002425,LN001430,12,1/13/2022,OK,1167.13,OK,ON_TIME
PE0004139,LN000997,33,10/27/2024,OK,288.8,OK,ON_TIME
PE0012049,LN002853,46,4/19/2025,OK,308.17,OK,ON_TIME
PE0000860,LN000599,38,2/26/2024,OK,172.37,OK,ON_TIME
PE0002963,LN000610,30,2/17/2024,OK,430.09,OK,ON_TIME
PE0002427,LN001430,14,3/14/2022,OK,1204.94,OK,ON_TIME
PE0021930,LN002208,42,9/29/2025,OK,444,OK,ON_TIME
PE0017749,LN001115,17,9/21/2022,OK,350.33,OK,ON_TIME
PE0007675,LN000548,4,7/8/2022,OK,576.22,OK,ON_TIME
PE0018164,LN002704,25,9/27/2023,OK,223.91,OK,ON_TIME
PE0022662,LN000893,11,8/27/2022,OK,1234.14,OK,ON_TIME
PE0018486,LN002427,1,2/10/2021,OK,478.71,OK,ON_TIME
PE0018203,LN003437,28,3/1/2025,OK,320.6,OK,ON_TIME
PE0016754,LN000240,5,4/8/2023,OK,1223.98,OK,ON_TIME
PE0004938,LN002473,5,7/17/2023,OK,453.77,OK,ON_TIME
PE0010897,LN000504,10,7/7/2023,OK,212.24,OK,ON_TIME
PE0005286,LN000567,16,8/19/2022,OK,404.27,OK,ON_TIME
PE0008368,LN001146,2,4/30/2023,OK,397.29,OK,ON_TIME
PE0012906,LN002251,17,8/29/2023,OK,591.37,OK,ON_TIME
PE0002094,LN002270,26,7/18/2023,OK,1014.32,OK,ON_TIME
PE0021771,LN001753,21,4/19/2024,OK,35.29,OK,ON_TIME
PE0011337,LN000804,30,6/16/2026,OK,1036.85,OK,ON_TIME
PE0011684,LN000903,5,5/4/2024,OK,1131.58,OK,ON_TIME
PE0007818,LN003448,12,12/6/2023,OK,281.89,OK,ON_TIME
PE0001921,LN003100,28,10/19/2025,OK,738.24,OK,ON_TIME
PE0000083,LN000484,3,7/4/2023,OK,897.03,OK,ON_TIME
PE0017201,LN000336,32,3/15/2026,OK,903.29,OK,ON_TIME
PE0013319,LN002731,23,4/13/2024,OK,761.15,OK,ON_TIME
PE0020892,LN003465,35,10/16/2026,OK,194.1,OK,ON_TIME
PE0004397,LN002363,2,3/12/2023,OK,1033.46,OK,ON_TIME
PE0008476,LN000039,1,8/31/2023,OK,67,OK,ON_TIME
PE0018846,LN003093,3,9/2/2023,OK,399.73,OK,ON_TIME
PE0001814,LN001703,1,1/24/2022,OK,813.34,OK,ON_TIME
PE0001272,LN003148,18,10/10/2022,OK,679.78,OK,ON_TIME
PE0015227,LN001635,40,3/18/2027,OK,1056.71,OK,ON_TIME
PE0002995,LN002722,26,5/16/2023,OK,649.61,OK,ON_TIME
PE0022465,LN002006,36,10/19/2026,OK,541.18,OK,ON_TIME
PE0015675,LN003231,24,11/29/2024,OK,685.24,OK,ON_TIME
PE0015439,LN002655,5,1/8/2022,OK,1439.67,OK,ON_TIME
PE0021752,LN001753,2,9/27/2022,OK,34.47,OK,ON_TIME
PE0020893,LN003465,36,11/15/2026,OK,202.02,OK,ON_TIME
PE0002643,LN003008,5,5/14/2022,OK,513.34,OK,ON_TIME
PE0009281,LN001419,36,11/17/2026,OK,124.54,OK,ON_TIME
PE0019774,LN000689,4,1/9/2022,OK,315.41,OK,ON_TIME
PE0018690,LN003460,33,11/6/2024,OK,1102.73,OK,ON_TIME
PE0020863,LN003465,6,5/29/2024,OK,192.33,OK,ON_TIME
PE0004196,LN002248,27,9/11/2024,OK,842.93,OK,ON_TIME
PE0013033,LN002709,6,11/28/2022,OK,1238.57,OK,ON_TIME
PE0012769,LN000001,22,9/21/2024,OK,440.1,OK,ON_TIME
PE0012361,LN001775,1,11/18/2023,OK,727.37,OK,ON_TIME
PE0003850,LN003067,13,2/6/2023,OK,41.07,OK,ON_TIME
PE0023482,LN003419,17,5/11/2025,OK,435.58,OK,ON_TIME
PE0021709,LN001236,31,1/1/2024,OK,813.69,OK,ON_TIME
PE0016195,LN001645,2,4/26/2022,OK,1145.53,OK,ON_TIME
PE0015254,LN000383,7,7/3/2022,OK,825.99,OK,ON_TIME
PE0019234,LN000399,4,4/17/2023,OK,1180.27,OK,ON_TIME
PE0016194,LN001645,1,3/27/2022,OK,1171.73,OK,ON_TIME
PE0003555,LN002753,19,1/28/2025,OK,65.31,OK,ON_TIME
PE0018580,LN000883,35,11/27/2023,OK,84.52,OK,ON_TIME
PE0013238,LN000628,2,10/24/2021,OK,849.8,OK,ON_TIME
PE0002601,LN002146,10,5/12/2024,OK,1239.63,OK,ON_TIME
PE0020433,LN002003,21,5/22/2023,OK,148.42,OK,ON_TIME
PE0001519,LN002573,28,7/26/2024,OK,183.58,OK,ON_TIME
PE0004118,LN000997,12,2/5/2023,OK,300.09,OK,ON_TIME
PE0010826,LN002947,37,11/18/2026,OK,1299.15,OK,ON_TIME
PE0005756,LN001568,15,7/15/2024,OK,545.52,OK,ON_TIME
PE0005634,LN001692,3,7/5/2023,OK,114.42,OK,ON_TIME
PE0008400,LN001146,34,12/15/2025,OK,395.68,OK,ON_TIME
PE0021481,LN001648,4,12/3/2023,OK,869.93,OK,ON_TIME
PE0013066,LN002959,9,8/29/2022,OK,574.67,OK,ON_TIME
PE0007163,LN003281,19,8/17/2023,OK,252.3,OK,ON_TIME
PE0014257,LN001170,6,5/25/2022,OK,1273.03,OK,ON_TIME
PE0011738,LN003423,41,11/22/2024,OK,192.47,OK,ON_TIME
PE0015442,LN002655,8,4/8/2022,OK,1390.43,OK,ON_TIME
PE0001989,LN002308,36,5/24/2025,OK,101.4,OK,ON_TIME
PE0007738,LN003407,13,1/28/2022,OK,1029.8,OK,ON_TIME
PE0016902,LN001564,10,10/1/2022,OK,407.56,OK,ON_TIME
PE0010562,LN000894,14,9/6/2024,OK,832.61,OK,ON_TIME
PE0000202,LN003340,14,4/20/2023,OK,317.28,OK,ON_TIME
PE0022586,LN001440,19,12/30/2024,OK,860.68,OK,ON_TIME
PE0019146,LN000395,4,5/1/2021,OK,1127.32,OK,ON_TIME
PE0015167,LN001752,16,4/19/2024,OK,463.06,OK,ON_TIME
PE0004856,LN000562,4,6/10/2022,OK,1078.41,OK,ON_TIME
PE0022308,LN001352,25,8/20/2024,OK,1101.16,OK,ON_TIME
PE0009742,LN002995,52,12/3/2027,OK,1149.56,OK,ON_TIME
PE0012503,LN000816,1,10/13/2021,OK,941.46,OK,ON_TIME
PE0015951,LN002656,1,7/4/2023,OK,449.53,OK,ON_TIME
PE0018823,LN002320,40,8/4/2026,OK,816.2,OK,ON_TIME
PE0003766,LN001273,57,2/27/2026,OK,703.62,OK,ON_TIME
PE0020549,LN003490,45,5/15/2026,OK,375.8,OK,ON_TIME
PE0013453,LN001354,35,4/28/2026,OK,1102.03,OK,ON_TIME
PE0006433,LN000322,22,9/24/2025,OK,489.77,OK,ON_TIME
PE0007847,LN003448,41,4/24/2026,OK,276.91,OK,ON_TIME
PE0020026,LN002004,29,4/13/2024,OK,413.24,OK,ON_TIME
PE0012254,LN000232,15,10/16/2022,OK,787.68,OK,ON_TIME
PE0016403,LN000807,6,2/9/2023,OK,295.3,OK,ON_TIME
PE0016434,LN000163,1,10/8/2021,OK,1302.66,OK,ON_TIME
PE0023542,LN000358,13,11/12/2022,OK,74.28,OK,ON_TIME
PE0000888,LN003208,6,7/9/2021,OK,1164.38,OK,ON_TIME
PE0006262,LN000937,21,4/25/2024,OK,356.88,OK,LATE
PE0006990,LN001153,36,12/23/2025,OK,308.43,OK,ON_TIME
PE0006044,LN000412,3,7/1/2023,OK,1307.44,OK,ON_TIME
PE0010809,LN002947,20,6/26/2025,OK,1257.58,OK,ON_TIME
PE0019553,LN001686,4,9/7/2021,OK,680.56,OK,ON_TIME
PE0019334,LN001725,4,9/4/2023,OK,140.23,OK,ON_TIME
PE0001425,LN002821,4,7/28/2023,OK,75.2,OK,ON_TIME
PE0016524,LN001447,1,4/10/2021,OK,42.39,OK,ON_TIME
PE0015925,LN002915,5,12/22/2021,OK,918.28,OK,ON_TIME
PE0019582,LN001255,17,1/30/2025,OK,810.8,OK,MISSED
PE0000113,LN000484,33,12/20/2025,OK,893.5,OK,ON_TIME
PE0008161,LN001413,3,7/14/2022,OK,258.49,OK,ON_TIME
PE0022088,LN002001,20,1/27/2023,OK,767.7,OK,ON_TIME
PE0016200,LN001645,7,9/23/2022,OK,1230.18,OK,ON_TIME
PE0004560,LN000828,24,6/23/2024,OK,1015.74,OK,ON_TIME
PE0020855,LN000523,28,4/1/2025,OK,1122.78,OK,ON_TIME
PE0011443,LN002589,6,6/11/2023,OK,383.92,OK,ON_TIME
PE0011255,LN003397,44,5/27/2025,OK,748.03,OK,ON_TIME
PE0021182,LN001694,2,9/9/2022,OK,224.24,OK,LATE
PE0008567,LN003434,20,2/26/2023,OK,415.37,OK,ON_TIME
PE0016312,LN000717,31,9/1/2023,OK,582.63,OK,ON_TIME
PE0019662,LN000528,31,2/23/2024,OK,782.32,OK,ON_TIME
PE0010759,LN001484,35,11/9/2025,OK,32.31,OK,ON_TIME
PE0017267,LN003267,34,4/25/2025,OK,367.34,OK,LATE
PE0019478,LN001309,21,10/23/2023,OK,828.25,OK,ON_TIME
PE0016836,LN000096,16,6/17/2023,OK,842.35,OK,ON_TIME
PE0003732,LN001273,23,5/14/2023,OK,685.36,OK,ON_TIME
PE0022659,LN000893,8,5/29/2022,OK,1279.02,OK,ON_TIME
PE0004987,LN000379,7,7/8/2022,OK,310.8,OK,ON_TIME
PE0002764,LN003453,1,11/28/2023,OK,255.77,OK,ON_TIME
PE0013795,LN002523,18,7/21/2023,OK,212.51,OK,ON_TIME
PE0021636,LN001335,20,9/1/2024,OK,782.17,OK,ON_TIME
PE0001856,LN001337,23,3/21/2024,OK,62.94,OK,ON_TIME
PE0015600,LN001110,10,11/16/2022,OK,1123.55,OK,ON_TIME
PE0012813,LN002639,44,10/25/2024,OK,424.13,OK,ON_TIME
PE0001000,LN001919,21,12/31/2022,OK,797.77,OK,ON_TIME
PE0000390,LN001044,28,9/23/2024,OK,1187.17,OK,ON_TIME
PE0011600,LN001757,29,5/29/2024,OK,921.48,OK,ON_TIME
PE0006427,LN000322,16,3/28/2025,OK,471.41,OK,ON_TIME
PE0017861,LN002132,18,10/20/2022,OK,288.83,OK,ON_TIME
PE0018625,LN002774,20,11/24/2022,OK,137.05,OK,ON_TIME
PE0010579,LN000894,31,1/29/2026,OK,892.07,OK,ON_TIME
PE0022654,LN000893,3,12/30/2021,OK,1233.28,OK,ON_TIME
PE0008113,LN001179,12,2/4/2024,OK,606,OK,LATE
PE0017377,LN001526,10,7/4/2023,OK,725.62,OK,ON_TIME
PE0004998,LN000379,18,6/3/2023,OK,323.49,OK,ON_TIME
PE0019357,LN000421,6,9/26/2022,OK,788.35,OK,ON_TIME
PE0014212,LN001194,12,1/18/2022,OK,466.76,OK,ON_TIME
PE0022704,LN001395,11,5/28/2024,OK,291.12,OK,ON_TIME
PE0004797,LN003041,44,8/7/2026,OK,718.93,OK,ON_TIME
PE0004770,LN003041,17,5/19/2024,OK,760.31,OK,ON_TIME
PE0017678,LN003331,2,2/17/2022,OK,502.79,OK,ON_TIME
PE0011066,LN001438,6,8/17/2021,OK,172.27,OK,ON_TIME
PE0004174,LN002248,5,11/21/2022,OK,848.34,OK,LATE
PE0018920,LN002797,54,8/27/2026,OK,927.38,OK,ON_TIME
PE0022645,LN000238,54,3/5/2026,OK,678.19,OK,ON_TIME
PE0001908,LN003100,15,5/18/2023,OK,746.02,OK,ON_TIME
PE0004947,LN002473,14,4/12/2024,OK,479.8,OK,ON_TIME
PE0008561,LN003434,14,8/30/2022,OK,447.12,OK,ON_TIME
PE0006034,LN002627,53,4/13/2028,OK,257.6,OK,ON_TIME
PE0007620,LN001200,1,5/7/2021,OK,386.86,OK,ON_TIME
PE0001152,LN002587,11,6/30/2023,OK,240.62,OK,ON_TIME
PE0017952,LN002389,4,4/22/2022,OK,928.93,OK,ON_TIME
PE0019556,LN001686,7,12/6/2021,OK,675.98,OK,ON_TIME
PE0021565,LN001704,41,3/16/2026,OK,52.74,OK,ON_TIME
PE0009690,LN000989,36,3/8/2026,OK,188.63,OK,ON_TIME
PE0007107,LN003379,6,11/30/2022,OK,139,OK,ON_TIME
PE0022285,LN001352,2,9/30/2022,OK,1125.08,OK,ON_TIME
PE0004288,LN002234,4,2/14/2023,OK,1033.27,OK,ON_TIME
PE0002231,LN001020,39,7/1/2026,OK,586.82,OK,ON_TIME
PE0000175,LN002818,23,12/26/2022,OK,1384.8,OK,ON_TIME
PE0018288,LN003295,6,12/29/2022,OK,38.92,OK,ON_TIME
PE0008753,LN000486,29,3/29/2026,OK,480.52,OK,ON_TIME
PE0003409,LN001625,28,7/9/2023,OK,975.45,OK,ON_TIME
PE0001539,LN001127,12,10/8/2024,OK,377.07,OK,ON_TIME
PE0002293,LN003234,26,6/18/2023,OK,722,OK,ON_TIME
PE0009524,LN001766,8,5/1/2023,OK,195.42,OK,ON_TIME
PE0001364,LN003156,38,1/21/2026,OK,756.17,OK,ON_TIME
PE0004358,LN001659,11,9/26/2024,OK,1069.39,OK,ON_TIME
PE0018505,LN002427,20,9/3/2022,OK,511.84,OK,ON_TIME
PE0018909,LN002797,43,10/1/2025,OK,982.57,OK,ON_TIME
PE0000681,LN003451,5,7/1/2023,OK,115.4,OK,ON_TIME
PE0013051,LN002709,24,5/21/2024,OK,1304.7,OK,ON_TIME
PE0003665,LN000033,31,2/25/2025,OK,422.64,OK,ON_TIME
PE0018046,LN000206,2,10/21/2021,OK,144.9,OK,ON_TIME
PE0000509,LN002057,15,12/17/2022,OK,1048.88,OK,ON_TIME
PE0000167,LN002818,15,4/30/2022,OK,1278.09,OK,ON_TIME
PE0013690,LN000148,10,1/4/2024,OK,1174.37,OK,ON_TIME
PE0021571,LN001704,47,9/12/2026,OK,49.26,OK,ON_TIME
PE0023001,LN002539,56,12/13/2027,OK,927.64,OK,ON_TIME
PE0001915,LN003100,22,4/22/2025,OK,726.74,OK,ON_TIME
PE0007264,LN002829,58,2/27/2026,OK,520.84,OK,ON_TIME
PE0010729,LN001484,5,5/24/2023,OK,32.35,OK,ON_TIME
PE0001105,LN002189,24,5/24/2023,OK,313.62,OK,ON_TIME
PE0012068,LN002741,5,10/20/2022,OK,611.83,OK,ON_TIME
PE0002611,LN002453,9,3/15/2024,OK,138.23,OK,ON_TIME
PE0009945,LN000524,3,8/3/2023,OK,249.93,OK,ON_TIME
PE0005311,LN000567,41,9/7/2024,OK,426.15,OK,ON_TIME
PE0020616,LN001012,18,5/27/2024,OK,1093.62,OK,ON_TIME
PE0011109,LN000500,32,1/5/2024,OK,957.98,OK,ON_TIME
PE0011157,LN002733,18,1/4/2025,OK,397.12,OK,ON_TIME
PE0000153,LN002818,1,3/6/2021,OK,1350.52,OK,ON_TIME
PE0013423,LN001354,5,11/10/2023,OK,1050.2,OK,ON_TIME
PE0002833,LN001510,9,11/20/2022,OK,165.07,OK,ON_TIME
PE0023537,LN000358,8,6/15/2022,OK,75.69,OK,LATE
PE0019938,LN000330,13,8/28/2024,OK,296.22,OK,ON_TIME
PE0003552,LN002753,16,10/30/2024,OK,67.83,OK,ON_TIME
PE0020662,LN002015,28,8/27/2025,OK,368.25,OK,ON_TIME
PE0021907,LN002208,19,11/9/2023,OK,452.62,OK,ON_TIME
PE0012542,LN000816,40,12/26/2024,OK,877.94,OK,ON_TIME
PE0004539,LN000828,3,10/2/2022,OK,1021.91,OK,ON_TIME
PE0014368,LN003417,11,9/2/2022,OK,817.74,OK,ON_TIME
PE0021506,LN001940,13,3/1/2022,OK,557.24,OK,ON_TIME
PE0010015,LN000801,1,12/6/2021,OK,872.69,OK,ON_TIME
PE0012279,LN001142,1,9/23/2021,OK,254.62,OK,ON_TIME
PE0020590,LN002527,14,6/10/2023,OK,879.6,OK,ON_TIME
PE0015089,LN000704,22,1/9/2023,OK,1375.31,OK,ON_TIME
PE0018376,LN002590,5,9/24/2022,OK,1065.04,OK,MISSED
PE0022496,LN001930,31,12/29/2025,OK,1525.27,OK,ON_TIME
PE0005142,LN000570,21,3/17/2025,OK,169.51,OK,ON_TIME
PE0011815,LN002244,22,4/26/2023,OK,74.41,OK,ON_TIME
PE0022509,LN001145,8,10/7/2022,OK,360.35,OK,ON_TIME
PE0003451,LN002505,1,11/20/2021,OK,579.78,OK,ON_TIME
PE0016590,LN002817,29,5/8/2026,OK,597.01,OK,ON_TIME
PE0013157,LN003061,4,1/3/2022,OK,947.83,OK,ON_TIME
PE0002750,LN003343,4,10/19/2023,OK,413.47,OK,ON_TIME
PE0018234,LN000032,31,9/25/2025,OK,1002.42,OK,ON_TIME
PE0019625,LN001368,1,7/11/2021,OK,922.62,OK,ON_TIME
PE0012708,LN000338,57,2/17/2028,OK,246.83,OK,ON_TIME
PE0019494,LN003149,1,9/8/2023,OK,187.4,OK,ON_TIME
PE0013132,LN002883,15,11/21/2022,OK,515.5,OK,ON_TIME
PE0012252,LN000232,13,8/17/2022,OK,784.57,OK,ON_TIME
PE0010180,LN002699,16,6/2/2023,OK,520.29,OK,ON_TIME
PE0005811,LN000676,6,4/27/2023,OK,340.88,OK,ON_TIME
PE0005635,LN001692,4,8/4/2023,OK,115.09,OK,LATE
PE0011581,LN001757,10,11/6/2022,OK,883.89,OK,ON_TIME
PE0019541,LN000517,28,1/21/2024,OK,726.7,OK,ON_TIME
PE0013927,LN002802,36,10/1/2024,OK,761.69,OK,ON_TIME
PE0022658,LN000893,7,4/29/2022,OK,1287.44,OK,ON_TIME
PE0001381,LN003156,55,6/15/2027,OK,764.87,OK,ON_TIME
PE0022019,LN000471,47,1/30/2026,OK,570.55,OK,ON_TIME
PE0014902,LN000696,15,2/8/2024,OK,784.4,OK,ON_TIME
PE0003833,LN001459,32,11/20/2025,OK,809.54,OK,ON_TIME
PE0022126,LN002001,58,3/12/2026,OK,724.62,OK,ON_TIME
PE0004777,LN003041,24,12/15/2024,OK,716.83,OK,ON_TIME
PE0004277,LN001468,20,11/14/2024,OK,1079.95,OK,ON_TIME
PE0004959,LN002473,26,4/7/2025,OK,455.13,OK,ON_TIME
PE0023183,LN001201,3,10/11/2023,OK,374.51,OK,ON_TIME
PE0020846,LN000523,19,7/5/2024,OK,1139.6,OK,ON_TIME
PE0016663,LN001556,30,10/31/2025,OK,813.88,OK,ON_TIME
PE0007416,LN003362,44,5/20/2026,OK,1267.82,OK,ON_TIME
PE0003253,LN000003,13,11/22/2022,OK,190.84,OK,ON_TIME
PE0020056,LN000319,16,10/12/2022,OK,321.76,OK,ON_TIME
PE0016674,LN001655,5,12/15/2022,OK,175.16,OK,ON_TIME
PE0019460,LN001309,3,5/1/2022,OK,875.25,OK,ON_TIME
PE0021381,LN000960,8,9/4/2023,OK,137.79,OK,ON_TIME
PE0021068,LN002442,15,11/5/2023,OK,434.84,OK,ON_TIME
PE0014301,LN000842,8,9/25/2023,OK,1087.74,OK,ON_TIME
PE0015524,LN002094,29,11/7/2024,OK,425.6,OK,ON_TIME
PE0014271,LN002343,14,3/23/2022,OK,389.41,OK,ON_TIME
PE0012328,LN001142,50,10/2/2025,OK,260.51,OK,ON_TIME
PE0011547,LN000355,23,10/18/2025,OK,279.33,OK,ON_TIME
PE0015640,LN001262,14,5/3/2022,OK,605.13,OK,ON_TIME
PE0015043,LN001333,36,4/8/2025,OK,1024.12,OK,ON_TIME
PE0014209,LN001194,9,10/20/2021,OK,431.13,OK,ON_TIME
PE0002469,LN000664,21,1/30/2023,OK,745.54,OK,ON_TIME
PE0021174,LN000796,7,12/11/2023,OK,363.24,OK,ON_TIME
PE0016655,LN001556,22,3/5/2025,OK,807.35,OK,ON_TIME
PE0011758,LN002030,1,6/26/2021,OK,1184.06,OK,ON_TIME
PE0013870,LN002429,57,2/15/2028,OK,691.49,OK,ON_TIME
PE0016999,LN001584,9,2/10/2022,OK,972.35,OK,ON_TIME
PE0009584,LN002321,2,2/19/2023,OK,1329.54,OK,ON_TIME
PE0006697,LN000549,24,2/11/2025,OK,402.26,OK,ON_TIME
PE0003181,LN002867,49,8/16/2025,OK,705.76,OK,ON_TIME
PE0015090,LN000704,23,2/8/2023,OK,1293.66,OK,ON_TIME
PE0017807,LN002763,3,9/21/2022,OK,848.86,OK,ON_TIME
PE0008276,LN000109,14,7/6/2023,OK,1009.02,OK,ON_TIME
PE0009066,LN003286,25,11/2/2023,OK,509.8,OK,ON_TIME
PE0011031,LN001823,31,9/18/2025,OK,395.82,OK,ON_TIME
PE0021096,LN000695,1,6/11/2023,OK,868.74,OK,ON_TIME
PE0004558,LN000828,22,4/24/2024,OK,1007.54,OK,ON_TIME
PE0007813,LN003448,7,7/9/2023,OK,271.32,OK,ON_TIME
PE0012840,LN002456,11,7/17/2023,OK,62.8,OK,ON_TIME
PE0006298,LN000937,57,4/10/2027,OK,357.45,OK,ON_TIME
PE0023486,LN003419,21,9/8/2025,OK,466.61,OK,ON_TIME
PE0014535,LN000408,6,1/14/2023,OK,835.35,OK,ON_TIME
PE0023301,LN002909,26,11/15/2025,OK,310.02,OK,ON_TIME
PE0001133,LN002189,52,9/10/2025,OK,288.53,OK,ON_TIME
PE0010643,LN000648,15,12/15/2023,OK,137.58,OK,ON_TIME
PE0010522,LN002737,14,10/2/2022,OK,774.62,OK,ON_TIME
PE0022686,LN000893,35,8/16/2024,OK,1305.46,OK,ON_TIME
PE0023146,LN001092,2,5/14/2021,OK,396.42,OK,ON_TIME
PE0002872,LN002478,19,3/8/2023,OK,195.39,OK,ON_TIME
PE0012997,LN002708,53,2/1/2026,OK,293.72,OK,ON_TIME
PE0019165,LN000395,23,11/22/2022,OK,1064.71,OK,ON_TIME
PE0001773,LN000411,32,1/30/2026,OK,1298.52,OK,ON_TIME
PE0010594,LN000894,46,4/24/2027,OK,818.22,OK,ON_TIME
PE0001914,LN003100,21,3/23/2025,OK,740.39,OK,ON_TIME
PE0014213,LN001194,13,2/17/2022,OK,442.81,OK,ON_TIME
PE0009257,LN001419,12,11/27/2024,OK,120.04,OK,ON_TIME
PE0012603,LN000511,2,10/19/2021,OK,279.65,OK,ON_TIME
PE0014189,LN001128,18,12/18/2024,OK,234.6,OK,ON_TIME
PE0015418,LN003250,14,3/10/2024,OK,1502.51,OK,ON_TIME
PE0018546,LN000883,1,2/10/2021,OK,87.23,OK,ON_TIME
PE0019393,LN002095,6,12/31/2021,OK,1138.37,OK,ON_TIME
PE0001106,LN002189,25,6/23/2023,OK,306.17,OK,ON_TIME
PE0020367,LN001336,3,12/16/2021,OK,1078.42,OK,ON_TIME
PE0017077,LN002760,2,6/23/2021,OK,559.23,OK,ON_TIME
PE0021008,LN001383,26,1/31/2025,OK,512.97,OK,ON_TIME
PE0004957,LN002473,24,2/6/2025,OK,483.14,OK,ON_TIME
PE0008308,LN002668,2,6/20/2022,OK,728.75,OK,ON_TIME
PE0022987,LN002539,42,10/19/2026,OK,890.51,OK,ON_TIME
PE0019150,LN000395,8,8/29/2021,OK,1084.91,OK,ON_TIME
PE0003697,LN000407,3,7/2/2021,OK,117.6,OK,ON_TIME
PE0007779,LN002670,33,7/15/2025,OK,381.39,OK,ON_TIME
PE0020161,LN002517,35,11/19/2023,OK,704.37,OK,ON_TIME
PE0000629,LN000868,31,9/2/2024,OK,113.91,OK,ON_TIME
PE0002452,LN000664,4,9/7/2021,OK,717.34,OK,ON_TIME
PE0020049,LN000319,9,3/16/2022,OK,329.55,OK,ON_TIME
PE0023613,LN003393,45,1/14/2025,OK,532.91,OK,ON_TIME
PE0002177,LN003475,9,1/15/2024,OK,681.6,OK,ON_TIME
PE0019703,LN002124,12,7/29/2023,OK,185.99,OK,ON_TIME
PE0020205,LN001888,19,6/12/2023,OK,611.8,OK,ON_TIME
PE0002788,LN001984,9,11/6/2023,OK,868.89,OK,ON_TIME
PE0012298,LN001142,20,4/16/2023,OK,271.68,OK,ON_TIME
PE0001197,LN001250,3,2/2/2023,OK,517.21,OK,ON_TIME
PE0018061,LN000206,17,1/14/2023,OK,140.64,OK,ON_TIME
PE0007619,LN002392,14,9/25/2024,OK,324.16,OK,ON_TIME
PE0004445,LN003178,22,12/1/2024,OK,146.37,OK,ON_TIME
PE0011129,LN000974,7,4/19/2024,OK,99.92,OK,ON_TIME
PE0015515,LN002094,20,2/11/2024,OK,404.68,OK,ON_TIME
PE0005723,LN002593,3,9/13/2021,OK,1164.92,OK,LATE
PE0020950,LN001737,36,10/19/2026,OK,370.31,OK,ON_TIME
PE0010696,LN001276,8,11/19/2022,OK,167.34,OK,ON_TIME
PE0018754,LN000333,7,12/8/2023,OK,888.91,OK,ON_TIME
PE0004968,LN002473,35,1/2/2026,OK,475.3,OK,ON_TIME
PE0018602,LN000883,57,9/17/2025,OK,89.05,OK,ON_TIME
PE0010411,LN000845,15,10/14/2024,OK,153.43,OK,ON_TIME
PE0019711,LN002124,20,3/25/2024,OK,186.12,OK,ON_TIME
PE0004010,LN003482,11,1/2/2024,OK,61.04,OK,ON_TIME
